No,표준ID,ARS-ID,정류장명,X좌표,Y좌표,비고,지번주소,도로명주소
1334,103900194,04806,래미안옥수리버젠아파트,127.0148864842,37.5458876374,,서울특별시 성동구 옥수동 562,서울특별시 성동구 매봉길 17
1335,103900189,04807,성동노인종합복지관,127.0414402566,37.5652097737,,서울특별시 성동구 마장동 813,서울특별시 성동구 마장로 284-1
1336,103900188,04808,중앙하이츠아파트,127.0389001215,37.5652526914,,서울특별시 성동구 마장동 819,서울특별시 성동구 마장로 262
1337,103900187,04809,민자역사후문,127.0383227742,37.5635167476,,서울특별시 성동구 마장동 816-60,서울특별시 성동구 마조로15길 25
1338,103900185,04811,금호1가동주민센터,127.0208123009,37.5547282857,,서울특별시 성동구 금호동1가 127-2,서울특별시 성동구 금호동1가 행당로 8
1339,103900184,04812,금호정형외과,127.0204578591,37.5540867685,,서울특별시 성동구 금호동2가 455,서울특별시 성동구 금호동2가 금호로 147
1340,103900182,04814,금호고등학교앞,127.0233929107,37.5529799549,,서울특별시 성동구 금호동2가 530-1,서울특별시 성동구 금호동2가 금호로 117
1341,103900181,04815,벽산하이피아상가,127.0259453705,37.5519500961,,서울특별시 성동구 금호동1가 633,서울특별시 성동구 금호동1가 금호로 94
1342,103900180,04816,벽산노인정,127.0268504902,37.551058711,,서울특별시 성동구 금호동1가 633,서울특별시 성동구 금호동1가 금호로 100
1343,103900179,04817,벽산아파트107동,127.0274313269,37.5516875417,,서울특별시 성동구 금호동1가 633,서울특별시 성동구 금호동1가 금호로 100
1344,103900178,04818,벽산아파트109동,127.0273705487,37.5526138811,,서울특별시 성동구 금호동1가 633,서울특별시 성동구 금호동1가 금호로 100
1345,103900177,04819,벽산아파트505동,127.0263706309,37.5543216827,,서울특별시 성동구 금호동1가 632,서울특별시 성동구 금호동1가 행당로6길 20
1346,103900176,04820,벽산아파트501동,127.0255027292,37.5549553427,,서울특별시 성동구 금호동1가 632,서울특별시 성동구 금호동1가 금호로 100
1347,103900175,04821,광희중학교.응봉역,127.035058499,37.5519110306,,서울특별시 성동구 응봉동 59,서울특별시 성동구 고산자로 132
1348,103900174,04822,한신아파트후문,127.0370729773,37.5537403049,,서울특별시 성동구 행당동 359,서울특별시 성동구 고산자로 164
1349,103900173,04823,한신아파트정문,127.035382546,37.5548347521,,서울특별시 성동구 행당동 359,서울특별시 성동구 고산자로 164
1350,103900172,04824,민자역사후문,127.038628546,37.5635528918,,서울특별시 성동구 마장동 816-79,서울특별시 성동구 마조로15길 25
1351,103900171,04825,중앙하이츠아파트,127.0386050785,37.5649914615,,서울특별시 성동구 마장동 813,서울특별시 성동구 마조로19길 27
1352,103900170,04826,삼성래미안아파트,127.0402755817,37.565494021,,서울특별시 성동구 마장동 775-2,서울특별시 성동구 마장로 274
1353,103900196,04827,금북초등학교입구,127.0236161649,37.5556558853,,서울특별시 성동구 금호동1가 128-23,서울특별시 성동구 금호동1가 행당로 35
1354,103900195,04828,대현산배수지공원앞,127.0220574589,37.5551777057,,서울특별시 성동구 금호동1가 127-2,서울특별시 성동구 금호동1가 행당로 22
1355,103900198,04829,선영약국,127.0307717997,37.5667728275,,서울특별시 성동구 홍익동 590,서울특별시 성동구 마장로 187
1356,103900197,04830,텐즈힐아파트101동.115동,127.0293851421,37.5669543004,,서울특별시 성동구 하왕십리동 203,서울특별시 성동구 무학로 33
1357,103900202,04831,숭신초등학교.도선고등학교앞,127.0271676387,37.5673296859,,서울특별시 성동구 하왕십리동 527-5,서울특별시 성동구 무학로 33
1358,103900201,04832,왕십리도선동주민센터,127.0259157424,37.5677084261,,서울특별시 성동구 하왕십리동 1066-1,서울특별시 성동구 무학로 33
1359,103900200,04833,텐즈힐아파트120동.213동앞,127.0259467263,37.5689158829,,서울특별시 성동구 하왕십리동 1066-1,서울특별시 성동구 무학로 33
1360,103900199,04834,왕십리중앙교회,127.0265630048,37.5701547474,,서울특별시 성동구 하왕십리동 1074-4,서울특별시 성동구 난계로24길 34
1361,103900211,04836,마장동현대아파트,127.0431705131,37.570103887,,서울특별시 성동구 마장동 818-1,서울특별시 성동구 살곶이길 50
1362,103900208,04837,청계장원아파트,127.0448227943,37.5691913662,,서울특별시 성동구 마장동 767-62,서울특별시 성동구 마장로35길 104
1363,103900203,04839,마장2교사거리,127.0453461334,37.5678638577,,서울특별시 성동구 마장동 806,서울특별시 성동구 마장로 327-1
1364,103900204,04840,마장2교사거리,127.0456033009,37.5681827453,,서울특별시 성동구 마장동 804,서울특별시 성동구 마장로35길 114-1
1365,103900207,04842,청계장원아파트,127.0448455263,37.5693427411,,서울특별시 성동구 마장동 804,서울특별시 성동구 마장로35길 104
1366,103900209,04843,옥수교회,127.015895187,37.5453045748,,서울특별시 성동구 옥수동 517-11,서울특별시 성동구 매봉길 10-1
1367,103900210,04844,텐즈힐아파트107동앞,127.0285144783,37.5695685824,,서울특별시 성동구 하왕십리동 339-155,서울특별시 성동구 청계천로 466-1
1368,103900212,04845,응봉동현대아파트,127.0309380064,37.5498619578,,서울특별시 성동구 응봉동 200-1,서울특별시 성동구 독서당로 384
1369,103900216,04846,논골.대림아파트107동.금호동벽산아파트,127.0249544273,37.5558963995,,서울특별시 성동구 행당동 347,서울특별시 성동구 행당로 79
1370,103900217,04847,옥수역5.6번출구,127.0168963495,37.541801217,,서울특별시 성동구 옥수동 367-1,서울특별시 성동구 한림말5길 7
1371,103900219,04848,서울숲푸르지오아파트,127.0242342353,37.5449149258,,서울특별시 성동구 금호동4가 257,서울특별시 성동구 금호동4가 금호로 15
1372,103900248,04849,언더스탠드애비뉴,127.042776,37.543572,,서울특별시 성동구 성수동1가 685-703,서울특별시 성동구 성수동1가 왕십리로 63
1373,103900249,04850,성동구민체육센터,127.044474,37.545138,,서울특별시 성동구 성수동1가 685-703,서울특별시 성동구 성수동1가 왕십리로 84
1374,103900250,04851,서울숲역,127.045484,37.543643,,서울특별시 성동구 성수동1가 656-35,서울특별시 성동구 성수동1가 왕십리로 70
1375,103900251,04852,경일중고등학교,127.049131,37.542316,,서울특별시 성동구 성수동1가 694-3,서울특별시 성동구 성수동1가 성수일로 20
1376,103900253,04854,이마트.서울숲힐스테이트아파트,127.052766,37.540475,,서울특별시 성동구 성수동2가 333-133,서울특별시 성동구 성수동2가 뚝섬로 377
1377,103900254,04855,서울숲코오롱디지털타워2차,127.05399,37.541411,,서울특별시 성동구 성수동2가 333-139,서울특별시 성동구 성수동2가 성수이로7길 24
1378,103900255,04856,동부경찰관기동대,127.054739,37.540076,,서울특별시 성동구 성수동2가 333-103,서울특별시 성동구 성수동2가 성수이로7길 11
1379,103900256,04857,한라시그마밸리앞,127.05532,37.539647,,서울특별시 성동구 성수동2가 331-14,서울특별시 성동구 성수동2가 성수이로 50
1380,103900257,04858,성수역3번출구,127.057104,37.543944,,서울특별시 성동구 성수동2가 317-3,서울특별시 성동구 성수동2가 아차산로 120
1381,103900258,04859,서울숲코오롱디지털타워2차,127.053848,37.541461,,서울특별시 성동구 성수동2가 845,서울특별시 성동구 성수동2가 성수이로7길 28
1382,103900259,04860,이마트.서울숲힐스테이트아파트,127.05257,37.540528,,서울특별시 성동구 성수동2가 843,서울특별시 성동구 성수동2가 성수일로4길 26
1383,103900261,04861,현대그린아파트,127.049622,37.540523,,서울특별시 성동구 성수동1가 33-3,서울특별시 성동구 성수동1가 뚝섬로3길 6
1384,103900233,04862,성수역3번출구,127.0566906693,37.5435598293,,서울특별시 성동구 성수동2가 276-5,서울특별시 성동구 성수동2가 성수이로 97
1385,103900262,04863,경일중고등학교,127.04921,37.542503,,서울특별시 성동구 성수동1가 694-3,서울특별시 성동구 성수동1가 뚝섬로3길 25
1386,103900235,04864,한라시그마밸리,127.0551786364,37.5399060735,,서울특별시 성동구 성수동2가 309-140,서울특별시 성동구 성수동2가 성수이로 54
1387,103900236,04865,동부경찰관기동대,127.0549211443,37.5399871642,,서울특별시 성동구 성수동2가 325-2,서울특별시 성동구 성수동2가 성수이로7길 11
1388,103900263,04866,서울숲역,127.045146,37.543869,,서울특별시 성동구 성수동1가 656-320,서울특별시 성동구 성수동1가 왕십리로 70
1389,103900264,04867,성동구민종합체육센터,127.044515,37.54527,,서울특별시 성동구 성수동1가 685-703,서울특별시 성동구 성수동1가 왕십리로 84
1390,103900265,04868,언더스탠드애비뉴,127.04255,37.543527,,서울특별시 성동구 성수동1가 685-703,서울특별시 성동구 성수동1가 뚝섬로 273
1391,103900242,04871,뚝섬서울숲,127.0374143686,37.5438008887,,서울특별시 성동구 성수동1가 719,서울특별시 성동구 성수동1가 고산자로 71
1392,103900218,04872,옥수역2번출구,127.0176124993,37.5418118508,,서울특별시 성동구 옥수동 560,서울특별시 성동구 독서당로40길 37
1393,103900243,04873,성수대교북단교차로,127.0354231443,37.5443246357,,서울특별시 성동구 성수동1가 683-3,서울특별시 성동구 성수동1가 고산자로 71
1394,103900245,04874,옥수파크힐스아파트,127.0129378229,37.5473268501,,서울특별시 성동구 옥수동 528,서울특별시 성동구 매봉길 50
1395,103900244,04875,옥수파크힐스아파트,127.0127366572,37.547097178,,서울특별시 성동구 옥수동 528-1,서울특별시 성동구 매봉길 50
1396,103900246,04876,마장역,127.0426522462,37.5661140833,,서울특별시 성동구 마장동 804,서울특별시 성동구 마장로 299
1397,103900247,04877,마장역,127.0423947542,37.5656474129,,서울특별시 성동구 마장동 810,서울특별시 성동구 마장로 294
1398,103900266,04878,옥정초등학교,127.015419565,37.5408892401,,서울특별시 성동구 옥수동 198-4,서울특별시 성동구 한림말길 40
1399,103900267,04879,e편한세상금호109동,127.0220213956,37.5535996253,,서울특별시 성동구 금호동1가 1823,서울특별시 성동구 금호동1가 금호로 140
1400,103900268,04883,왕십리자이아파트107동,127.0259692914,37.5597128375,,서울특별시 성동구 하왕십리동 1061,서울특별시 성동구 난계로 84
1401,103900269,04884,왕십리KCC스위첸아파트,127.0269362278,37.560461269,,서울특별시 성동구 하왕십리동 1002,서울특별시 성동구 무학봉길 35
1402,103900270,04885,금호베스트빌아파트노인정앞,127.025069533,37.5618733218,,서울특별시 성동구 하왕십리동 1053,서울특별시 성동구 난계로 114-31
1403,103900271,04886,풍림아이원아파트후문,127.0268499549,37.5601942456,,서울특별시 성동구 하왕십리동 1062,서울특별시 성동구 무학봉길 36
1404,103900272,04887,응봉역.광희중학교,127.0354481644,37.5518183315,,서울특별시 성동구 응봉동 228-12,서울특별시 성동구 고산자로 132
1405,103900273,04888,대림강변타운아파트A상가,127.0358934111,37.554684747,,서울특별시 성동구 응봉동 15,서울특별시 성동구 고산자로 160
1406,103900274,04889,리버그린동아아파트정문,127.0375237372,37.5534932401,,서울특별시 성동구 응봉동 276,서울특별시 성동구 고산자로4길 34
1407,103900275,04890,서울숲리버뷰자이아파트제2주차장,127.0393208173,37.5563468331,,서울특별시 성동구 행당동 128-1182,서울특별시 성동구 고산자로2길 65
1408,103900276,04891,서울숲리버뷰자이아파트제2주차장,127.039111605,37.5562872958,,서울특별시 성동구 행당동 379-1,서울특별시 성동구 고산자로2길 65
1409,103900277,04892,서울숲리버뷰자이아파트제1주차장,127.0388889816,37.5541970798,,서울특별시 성동구 행당동 379-1,서울특별시 성동구 고산자로2길 65
1410,103900278,04893,왕십리로교차로,127.0389354428,37.557719765,,서울특별시 성동구 행당동 128-1231,서울특별시 성동구 왕십리로19길 6
1411,103900279,04894,왕십리로교차로,127.0391339263,37.5577676066,,서울특별시 성동구 행당동 156-5,서울특별시 성동구 왕십리로19길 6
1412,103900280,04895,리버그린동아아파트,127.0382720735,37.553344391,,서울특별시 성동구 응봉동 276,서울특별시 성동구 고산자로4길 34
1413,103000511,04900,서울숲공원,127.042573685,37.5420905951,,서울특별시 성동구 성수동1가 719,서울특별시 성동구 성수동1가 뚝섬로 273
1414,103000512,04901,성수역수제화거리,127.0538498001,37.5454063093,,서울특별시 성동구 성수동2가 300-87,서울특별시 성동구 성수동2가 아차산로 85-1
1415,103000513,04902,한양대역,127.0432470892,37.5568651503,,서울특별시 성동구 행당동 33-13,서울특별시 성동구 왕십리로 215
1416,104000001,05001,군자교입구,127.0756461481,37.5587409868,,서울특별시 광진구 중곡동 659,서울특별시 광진구 천호대로 513
1417,104000002,05002,군자교입구,127.0749002776,37.5587937258,,서울특별시 광진구 군자동 484,서울특별시 광진구 천호대로 508
1418,104000003,05003,군자역4번출구.용마초등학교,127.082473132,37.5560989145,,서울특별시 광진구 중곡동 272-12,서울특별시 광진구 천호대로 581
1419,104000004,05004,군자역5번출구.용마초등학교,127.081565514,37.5562229948,,서울특별시 광진구 능동 265-10,서울특별시 광진구 천호대로 574
1420,104000005,05005,중곡동입구삼거리,127.086550509,37.5544965543,,서울특별시 광진구 중곡동 272-14,서울특별시 광진구 천호대로 621
1421,104000006,05006,어린이대공원후문아차산역,127.0901491873,37.5512084718,,서울특별시 광진구 구의동 96,서울특별시 광진구 천호대로 673
1422,104000007,05007,어린이대공원후문아차산역,127.0892452052,37.5524229328,,서울특별시 광진구 능동 256-16,서울특별시 광진구 천호대로 657
1423,104000299,05008,중곡동입구삼거리,127.0848655495,37.554826955,,서울특별시 광진구 능동 256-16,서울특별시 광진구 천호대로 608
1424,104000296,05009,새밭교회,127.093498577,37.5489183172,,서울특별시 광진구 구의동 40-2,서울특별시 광진구 천호대로 709-9
1425,104000295,05010,새밭교회,127.0926144514,37.548957926,,서울특별시 광진구 구의동 91,서울특별시 광진구 천호대로 704
1426,104000298,05011,광나루역,127.1032820084,37.5455082662,,서울특별시 광진구 광장동 238,서울특별시 광진구 천호대로 805
1427,104000297,05012,광나루역,127.1032684079,37.5451767476,,서울특별시 광진구 광장동 237-12,서울특별시 광진구 천호대로 808
1428,104000008,05101,군자교,127.0752029849,37.561532857,,서울특별시 광진구 중곡동 614-1,서울특별시 광진구 동일로 346
1429,104000009,05102,군자교,127.0752287457,37.5623861756,,서울특별시 광진구 중곡동 263-1,서울특별시 광진구 동일로 353
1430,104000010,05103,메리놀외방선교회,127.0775414391,37.5592110293,,서울특별시 광진구 중곡동 669,서울특별시 광진구 면목로 59
1431,104000011,05104,메리놀외방선교회,127.0776318627,37.559086619,,서울특별시 광진구 중곡동 640-2,서울특별시 광진구 면목로 58
1432,104000012,05105,중곡1동주민센터입구,127.0782794172,37.5602675248,,서울특별시 광진구 중곡동 643-4,서울특별시 광진구 면목로 74
1433,104000013,05106,중곡1동주민센터입구,127.0784951984,37.5609495091,,서울특별시 광진구 중곡동 264-1,서울특별시 광진구 면목로 79-1
1434,104000014,05107,중곡1동사거리,127.0794725244,37.5624536807,,서울특별시 광진구 중곡동 244-52,서울특별시 광진구 면목로 98
1435,104000015,05108,중곡1동사거리,127.0794160978,37.5626150143,,서울특별시 광진구 중곡동 264-1,서울특별시 광진구 면목로 99-1
1436,104000016,05109,중마초등학교.중곡제일골목시장앞,127.0809934682,37.5652135952,,서울특별시 광진구 중곡동 193-51,서울특별시 광진구 면목로 132
1437,104000018,05111,용마사거리,127.0818720972,37.5622907455,,서울특별시 광진구 중곡동 163-2,서울특별시 광진구 긴고랑로 52
1438,104000019,05112,중곡2동주민센터앞,127.0808552636,37.5598837254,,서울특별시 광진구 중곡동 675,서울특별시 광진구 능동로 339
1439,104000020,05113,중곡2동주민센터앞,127.0811551751,37.5598402672,,서울특별시 광진구 중곡동 47-17,서울특별시 광진구 능동로 340
1440,104000021,05114,중곡동성당앞,127.0828471665,37.5630899336,,서울특별시 광진구 중곡동 273-1,서울특별시 광진구 능동로 380
1441,104000022,05115,국립서울병원앞,127.0833601348,37.5638882429,,서울특별시 광진구 중곡동 31-7,서울특별시 광진구 능동로 390
1442,104000023,05116,중곡동종점,127.0870618595,37.5620725727,,서울특별시 광진구 중곡동 150-103,서울특별시 광진구 용마산로 95
1443,104000024,05117,중곡보건지소,127.0873831264,37.5599565687,,서울특별시 광진구 중곡동 56-7,서울특별시 광진구 용마산로 69
1444,101000252,05118,신성시장앞,127.0876755037,37.5583163621,,서울특별시 광진구 중곡동 266-5,서울특별시 광진구 용마산로 51
1445,104000026,05119,중곡우체국앞,127.0839868222,37.5614890896,,서울특별시 광진구 중곡동 277-1,서울특별시 광진구 긴고랑로 71
1446,104000027,05120,면곡시장,127.0797293274,37.569746048,,서울특별시 광진구 중곡동 181-12,서울특별시 광진구 동일로 444
1447,104000028,05121,면곡시장,127.0795827233,37.57027689,,서울특별시 광진구 중곡동 263-1,서울특별시 광진구 동일로 449
1448,104000029,05122,중곡아파트,127.0778487372,37.5662672854,,서울특별시 광진구 중곡동 190-37,서울특별시 광진구 동일로 402
1449,104000030,05123,중곡아파트,127.0771769652,37.5657955541,,서울특별시 광진구 중곡동 263-1,서울특별시 광진구 동일로 393
1450,104000031,05124,중마초등학교.중곡제일골목시장앞,127.0809971715,37.5654974368,,서울특별시 광진구 중곡동 264-5,서울특별시 광진구 면목로 135
1451,104000032,05125,중곡역입구,127.0816150335,37.5663404337,,서울특별시 광진구 중곡동 193-59,서울특별시 광진구 면목로 146-1
1452,104000033,05126,중곡역입구,127.0817412475,37.5668530679,,서울특별시 광진구 중곡동 264-6,서울특별시 광진구 면목로 151
1453,104000034,05127,중곡3동주민센터앞,127.0828854345,37.5686346304,,서울특별시 광진구 중곡동 200,서울특별시 광진구 면목로 174
1454,104000035,05128,중곡3동주민센터앞,127.0826418853,37.5684915275,,서울특별시 광진구 중곡동 264-6,서울특별시 광진구 면목로 173
1455,104000036,05129,면곡시장앞,127.0831369585,37.5706350167,,서울특별시 광진구 중곡동 558-2,서울특별시 광진구 면목로 195-1
1456,104000037,05130,면곡시장앞,127.0834177497,37.5708896882,,서울특별시 광진구 중곡동 555-3,서울특별시 광진구 면목로 200
1457,104000038,05131,용암사입구,127.0860566161,37.5679159934,,서울특별시 광진구 중곡동 266-1,서울특별시 광진구 용마산로 159-1
1458,104000039,05132,용곡삼거리,127.0855902354,37.5679334531,,서울특별시 광진구 중곡동 29-56,서울특별시 광진구 능동로 440
1459,104000040,05133,중곡역,127.0845454928,37.5660464177,,서울특별시 광진구 중곡동 30-79,서울특별시 광진구 능동로 420
1460,104000041,05134,대원고교앞,127.086708621,37.5639660286,,서울특별시 광진구 중곡동 266-1,서울특별시 광진구 용마산로 115
1461,104000042,05135,용암사입구,127.0863735321,37.5678680041,,서울특별시 광진구 중곡동 18-1,서울특별시 광진구 용마산로 160
1462,104000043,05136,대원고교앞,127.0869681157,37.5641992207,,서울특별시 광진구 중곡동 18-72,서울특별시 광진구 용마산로 118
1463,104000044,05137,중곡동종점,127.0873093515,37.5626950451,,서울특별시 광진구 중곡동 150-405,서울특별시 광진구 용마산로 100
1464,104000045,05138,신성시장,127.0879297616,37.5583189468,,서울특별시 광진구 중곡동 79-3,서울특별시 광진구 용마산로 52
1465,104000046,05139,중곡동입구,127.0886689538,37.5541967204,,서울특별시 광진구 중곡동 93-46,서울특별시 광진구 용마산로 8
1466,104000047,05140,어린이대공원앞,127.0770314953,37.5520458638,,서울특별시 광진구 능동 315-14,서울특별시 광진구 능동로 246
1467,104000048,05141,능동사거리.군자역,127.0786346746,37.5551766839,,서울특별시 광진구 능동 282-1,서울특별시 광진구 능동로 284
1468,104000049,05142,구의사거리.광진소방서앞,127.083977653,37.545249575,,서울특별시 광진구 능동 18-14,서울특별시 광진구 광나루로 492
1469,104000050,05143,어린이회관,127.0772312737,37.546028221,,서울특별시 광진구 능동 465-2,서울특별시 광진구 광나루로 432
1470,104000051,05144,구의사거리.광진소방서앞,127.08458049,37.5449328603,,서울특별시 광진구 구의동 253-7,서울특별시 광진구 광나루로 496
1471,104000052,05145,광진경찰서,127.0836883111,37.5415336614,,서울특별시 광진구 구의동 236-11,서울특별시 광진구 자양로 153
1472,104000053,05146,광진경찰서,127.0846474366,37.5430873683,,서울특별시 광진구 구의동 236-46,서울특별시 광진구 자양로 172
1473,104000054,05147,광진경찰서,127.084359006,37.5422108084,,서울특별시 광진구 구의동 250-19,서울특별시 광진구 자양로 164
1474,104000055,05148,광진구청,127.0835191184,37.538986382,,서울특별시 광진구 구의동 252-14,서울특별시 광진구 자양로 126
1475,104000056,05149,구의역2번출구,127.0879772581,37.5377026867,,서울특별시 광진구 구의동 245-24,서울특별시 광진구 아차산로 411
1476,104000057,05150,구의시장삼거리,127.089103536,37.5446546999,,서울특별시 광진구 구의동 230-1,서울특별시 광진구 광나루로 538
1477,104000058,05151,구의2동주민센터입구,127.0897846677,37.5492515718,,서울특별시 광진구 구의동 111,서울특별시 광진구 자양로 259
1478,104000059,05152,구의2동주민센터입구,127.08958588,37.5486416815,,서울특별시 광진구 구의동 71-26,서울특별시 광진구 자양로 250-5
1479,104000060,05153,구의사거리,127.0857469566,37.5456510932,,서울특별시 광진구 구의동 131,서울특별시 광진구 자양로 205
1480,104000061,05154,구의사거리,127.0863480831,37.5458173579,,서울특별시 광진구 구의동 68-29,서울특별시 광진구 자양로 210
1481,104000062,05155,구의시장삼거리,127.0890507143,37.5449638155,,서울특별시 광진구 구의동 229-23,서울특별시 광진구 광나루로 535
1482,104000063,05156,현대아파트앞,127.0940086584,37.5395524961,,서울특별시 광진구 구의동 213-16,서울특별시 광진구 구의강변로 99
1483,104000064,05157,현대아파트앞,127.0942542588,37.5395847398,,서울특별시 광진구 구의동 199-23,서울특별시 광진구 아차산로 466
1484,104000065,05158,광진우체국,127.090409,37.537998,,서울특별시 광진구 구의동 245-21,서울특별시 광진구 강변역로 2
1485,104000183,05161,강변역A,127.0934995562,37.5360260082,,서울특별시 광진구 구의동 546-7,서울특별시 광진구 구의강변로 64
1486,104000279,05162,테크노마트앞.강변역,127.094195145,37.5366715418,,서울특별시 광진구 구의동 546-3,서울특별시 광진구 광나루로56길 86
1487,104000070,05163,현대2단지,127.0966658921,37.5379617179,,서울특별시 광진구 구의동 623-1,서울특별시 광진구 광나루로56길 34
1488,104000071,05164,올림픽대교북단사거리,127.0932099949,37.5433926994,,서울특별시 광진구 구의동 203-27,서울특별시 광진구 광나루로 578
1489,104000072,05165,올림픽대교북단사거리,127.0936875546,37.5433887171,,서울특별시 광진구 광장동 533-2,서울특별시 광진구 광나루로 579
1490,104000073,05166,광장동현대아파트앞,127.0974629956,37.5417970295,,서울특별시 광진구 광장동 236,서울특별시 광진구 아차산로 503
1491,104000074,05167,광장동현대아파트앞,127.0990747444,37.5420128524,,서울특별시 광진구 광장동 565,서울특별시 광진구 아차산로 522
1492,104000075,05168,광나루역.극동아파트,127.1030692112,37.5434728132,,서울특별시 광진구 광장동 218-1,서울특별시 광진구 아차산로 552
1493,104000076,05169,광나루역.극동아파트,127.1030856662,37.543917039,,서울특별시 광진구 광장동 236,서울특별시 광진구 아차산로 563
1494,104000271,05172,워커힐아파트.광장동,127.1067149694,37.547895755,,서울특별시 광진구 광장동 328-2,서울특별시 광진구 아차산로 613
1495,104000080,05173,워커힐아파트앞,127.1090263699,37.5504960052,,서울특별시 광진구 광장동 121,서울특별시 광진구 아차산로78길 7
1496,104000081,05174,워커힐입구,127.1087232242,37.550613427,,서울특별시 광진구 광장동 145-2,서울특별시 광진구 아차산로78길 33
1497,104000082,05175,광진구청,127.0831530574,37.5384883339,,서울특별시 광진구 자양동 777-1,서울특별시 광진구 자양로 120
1498,104000083,05176,자양사거리,127.0826036011,37.5368892729,,서울특별시 광진구 자양동 219-16,서울특별시 광진구 아차산로 361
1499,104000084,05177,자양사거리,127.0821044683,37.5367503042,,서울특별시 광진구 자양동 219-16,서울특별시 광진구 아차산로 354
1500,104000085,05178,자양초등학교앞,127.0786588147,37.5378444255,,서울특별시 광진구 자양동 224-17,서울특별시 광진구 아차산로 321-1
1501,104000086,05179,자양초등학교앞,127.078796484,37.5374793895,,서울특별시 광진구 자양동 223-4,서울특별시 광진구 아차산로 324
1502,104000087,05180,건국대학교앞,127.0750680657,37.538746958,,서울특별시 광진구 자양동 227-9,서울특별시 광진구 아차산로 289
1503,104000090,05183,자양미소약국.자양골목시장,127.077319,37.53275,,서울특별시 광진구 자양동 718,서울특별시 광진구 뚝섬로 607
1504,104000092,05185,국민은행자양지점앞,127.081413066,37.531572725,,서울특별시 광진구 자양동 653-3,서울특별시 광진구 뚝섬로 645
1505,104000094,05187,자양아파트앞,127.0846079653,37.5321922367,,서울특별시 광진구 자양동 732,서울특별시 광진구 자양로 55
1506,104000095,05188,자양동잠실대교북단,127.0848057104,37.5329553244,,서울특별시 광진구 자양동 722,서울특별시 광진구 자양로 55
1507,104000096,05189,신자초등학교앞,127.0750132783,37.5303694922,,서울특별시 광진구 자양동 591,서울특별시 광진구 뚝섬로46길 64
1508,104000097,05190,자양미소약국.자양골목시장,127.0768712862,37.5327003382,,서울특별시 광진구 자양동 608-7,서울특별시 광진구 뚝섬로 606
1509,104000098,05191,국민은행자양지점앞,127.0807386521,37.5315308364,,서울특별시 광진구 자양동 636-5,서울특별시 광진구 뚝섬로 642
1510,104000291,05192,동서울우편집중국앞,127.0844077778,37.5352822425,,서울특별시 광진구 자양동 680-68,서울특별시 광진구 자양로 86
1511,104000100,05193,자양아파트앞,127.0846733447,37.5319732231,,서울특별시 광진구 자양동 679-25,서울특별시 광진구 뚝섬로 676-1
1512,104000101,05194,자양동잠실대교북단,127.0858514017,37.5321201527,,서울특별시 광진구 자양동 681-15,서울특별시 광진구 자양로 46
1513,104000106,05199,구의역3번출구,127.0882893582,37.5375186301,,서울특별시 광진구 자양동 781-3,서울특별시 광진구 아차산로 416
1514,104000107,05200,국민은행신자양지점,127.066874712,37.5355719112,,서울특별시 광진구 자양동 553-187,서울특별시 광진구 뚝섬로 508-3
1515,104000108,05201,신양초등학교앞,127.0692877009,37.5349118182,,서울특별시 광진구 자양동 504,서울특별시 광진구 능동로 42
1516,104000109,05202,신양초등학교앞,127.0689474032,37.535233709,,서울특별시 광진구 자양동 550-2,서울특별시 광진구 능동로 50
1517,104000110,05203,뚝도변전소앞,127.0690251258,37.5360770905,,서울특별시 광진구 자양동 510-6,서울특별시 광진구 능동로 53
1518,104000111,05204,건대역,127.0701692006,37.5385652456,,서울특별시 광진구 자양동 227-337,서울특별시 광진구 능동로 90
1519,104000112,05205,건국대학교앞,127.0748753929,37.5384461141,,서울특별시 광진구 자양동 227-217,서울특별시 광진구 아차산로 288
1520,104000116,05209,신자초등학교앞,127.074922,37.530768,,서울특별시 광진구 자양동 738,서울특별시 광진구 자양번영로 13
1521,104000117,05210,자양우성아파트앞,127.0735184639,37.5336864713,,서울특별시 광진구 자양동 520-2,서울특별시 광진구 뚝섬로 576
1522,104000118,05211,자양우성아파트앞,127.0734066984,37.533946958,,서울특별시 광진구 자양동 520-1,서울특별시 광진구 뚝섬로 576
1523,104000119,05212,자양고교앞,127.0711714016,37.5345790942,,서울특별시 광진구 자양동 553-500,서울특별시 광진구 뚝섬로34길 9
1524,104000120,05213,자양고교앞,127.0713601174,37.53431586,,서울특별시 광진구 자양동 553-501,서울특별시 광진구 뚝섬로 552
1525,104000121,05214,대동아파트앞,127.068967,37.536419,,서울특별시 광진구 자양동 510-6,서울특별시 광진구 뚝섬로31길 20
1526,104000122,05215,국민은행신자양지점,127.0673127049,37.5356635743,,서울특별시 광진구 자양동 508-9,서울특별시 광진구 뚝섬로 513
1527,104000123,05216,노룬산시장,127.0626912618,37.5395029881,,서울특별시 광진구 자양동 250-10,서울특별시 광진구 동일로 76
1528,104000124,05217,건대입구역,127.0672788711,37.5408268775,,서울특별시 광진구 자양동 8-24,서울특별시 광진구 아차산로 218
1529,104000125,05218,건대역,127.070158,37.539081,,서울특별시 광진구 자양동 2-5,서울특별시 광진구 능동로 91
1530,104000126,05219,노룬산시장앞,127.0629447386,37.5368058708,,서울특별시 광진구 자양동 203-22,서울특별시 광진구 뚝섬로 473
