No,개방서비스명,소재지전체주소,도로명전체주소,사업장명,좌표정보(X),좌표정보(Y),지번주소,도로명주소
359,노래연습장업,서울특별시 동작구 신대방동 347-2번지 지하 1층 ,"서울특별시 동작구 국사봉길 12 (신대방동,지하 1층)",끌리오노래연습장,37.49850188,126.9286869,서울특별시 동작구 신대방동 347-2,서울특별시 동작구 국사봉길 12
360,노래연습장업,서울특별시 동작구 흑석동 190-35번지 ,"서울특별시 동작구 흑석로9길 7, 지층 (흑석동)",RICOSTAR코인노래연습장 중앙대점,37.50756876,126.9597243,서울특별시 동작구 흑석동 190-35,서울특별시 동작구 흑석로9길 7
361,노래연습장업,서울특별시 동작구 상도동 502-1번지 ,"서울특별시 동작구 상도로67길 31, 지층 (상도동)",RICOSTAR코인노래연습장 숭실대점,37.49503918,126.9564088,서울특별시 동작구 상도동 502-1,서울특별시 동작구 상도로67길 31
362,노래연습장업,서울특별시 동작구 상도1동 702번지 주유노빌딩 ,"서울특별시 동작구 상도로 264, 주유노빌딩 B1호 (상도1동)",Zicoin노래연습장,37.50357729,126.9471271,서울특별시 동작구 상도1동 702,서울특별시 동작구 상도로 264
363,노래연습장업,서울특별시 동작구 사당동 1006-31번지 지하1층 ,"서울특별시 동작구 동작대로19길 16 (사당동,지하1층)",궁전노래연습장,37.48354963,126.9808668,서울특별시 동작구 사당동 1006-31,서울특별시 동작구 동작대로19길 16
364,노래연습장업,서울특별시 동작구 사당동 1044-1번지 ,서울특별시 동작구 남부순환로269길 8  (사당동),바다 노래연습장,37.47713828,126.9785455,서울특별시 동작구 사당동 1044-1,서울특별시 동작구 남부순환로269길 8
365,노래연습장업,서울특별시 동작구 신대방동 377-1번지 ,서울특별시 동작구 여의대방로24길 10-4 (신대방동),원투쓰리,37.49801544,126.9206639,서울특별시 동작구 신대방동 377-1,서울특별시 동작구 여의대방로 126
366,노래연습장업,서울특별시 동작구 상도동 489-9번지 ,서울특별시 동작구 상도로 370 (상도동),SBS 노래연습장,37.49571987,126.95373,서울특별시 동작구 상도동 489-9,서울특별시 동작구 상도로 370
367,노래연습장업,서울특별시 동작구 상도동 185-1번지 지하 ,"서울특별시 동작구 상도로 162  (상도동,지하)",조은노래연습장,37.50357571,126.9372676,서울특별시 동작구 상도동 185-1,서울특별시 동작구 상도로 162
368,노래연습장업,서울특별시 동작구 상도동 186-5번지 지하1층 ,"서울특별시 동작구 상도로 154  (상도동,지하1층)",오디션노래연습장,37.50306589,126.9365316,서울특별시 동작구 상도동 186-5,서울특별시 동작구 상도로 154
369,노래연습장업,서울특별시 동작구 상도동 337-15번지 ,서울특별시 동작구 상도로 101  (상도동),5030 노래연습장,37.50051245,126.9315401,서울특별시 동작구 상도동 337-15,서울특별시 동작구 상도로 101
370,노래연습장업,서울특별시 동작구 상도동 324-34번지 ,서울특별시 동작구 국사봉1길 37 (상도동),사랑노래연습장,37.49916533,126.930583,서울특별시 동작구 상도동 324-34,서울특별시 동작구 국사봉1길 37
371,노래연습장업,서울특별시 동작구 상도동 208-33번지 지층 ,"서울특별시 동작구 양녕로27길 6 (상도동,지층)",베토벤노래연습장,37.49883605,126.943491,서울특별시 동작구 상도동 208-33,서울특별시 동작구 양녕로27길 6
372,노래연습장업,서울특별시 동작구 상도동 248-14번지 2층 ,"서울특별시 동작구 성대로1길 4  (상도동,2층)",파크노래연습장,37.5002459,126.9327456,서울특별시 동작구 상도동 248-14,서울특별시 동작구 성대로1길 4
373,노래연습장업,서울특별시 동작구 상도동 188-40번지 지층 ,"서울특별시 동작구 상도로 148 (상도동,지층)",디지털 노래연습장,37.50269588,126.9359186,서울특별시 동작구 상도동 188-40,서울특별시 동작구 상도로 148
374,노래연습장업,서울특별시 동작구 사당동 1032-33번지 ,서울특별시 동작구 동작대로3길 20 (사당동),팬클럽노래연습장,37.47845731,126.9803503,서울특별시 동작구 사당동 1032-33,서울특별시 동작구 동작대로3길 20
375,노래연습장업,"서울특별시 동작구 신대방동 395-67번지 롯데타워 201호,202호 ","서울특별시 동작구 보라매로5길 51  (신대방동,롯데타워 201호,202호)",파크 노래연습장,37.49078223,126.9232199,서울특별시 동작구 신대방동 395-67,서울특별시 동작구 보라매로5길 51
376,노래연습장업,서울특별시 동작구 사당동 1030-13번지 외 3필지 ,"서울특별시 동작구 동작대로7길 4 (사당동,외 3필지)",현대노래연습장,37.48007297,126.9812986,서울특별시 동작구 사당동 1030-13,서울특별시 동작구 동작대로7길 4
377,노래연습장업,서울특별시 동작구 상도동 492-13번지 지하 1층 ,"서울특별시 동작구 상도로62길 37 (상도동,지하 1층)",고고노래연습장,37.49589107,126.9533029,서울특별시 동작구 상도동 492-13,서울특별시 동작구 상도로62길 37
378,노래연습장업,서울특별시 동작구 사당동 1041-12번지 외 3 ,"서울특별시 동작구 동작대로1길 18 (사당동,외 3)",열창 노래연습장,37.47743194,126.9802278,서울특별시 동작구 사당동 1041-12,서울특별시 동작구 동작대로1길 18
379,노래연습장업,서울특별시 동작구 사당동 1039-59번지 지층 ,"서울특별시 동작구 남부순환로271길 17 (사당동,지층)",와와노래연습장,37.47758389,126.9799422,서울특별시 동작구 사당동 1039-59,서울특별시 동작구 남부순환로271길 17
380,노래연습장업,서울특별시 동작구 사당동 139-1번지 5층 ,"서울특별시 동작구 동작대로27가길 6  (사당동,5층)",프로방스 노래연습장,37.48731279,126.9809455,서울특별시 동작구 사당동 139-1,서울특별시 동작구 동작대로27가길 6
381,노래연습장업,서울특별시 동작구 사당동 1044-28번지 지층 ,"서울특별시 동작구 동작대로1길 33 (사당동,지층)",파파코노래연습장,37.47723306,126.979508,서울특별시 동작구 사당동 1044-28,서울특별시 동작구 동작대로1길 33
382,노래연습장업,서울특별시 동작구 사당동 1044-37번지 지층 ,"서울특별시 동작구 동작대로1길 27 (사당동,지층)",원노래연습장,37.477226,126.9798468,서울특별시 동작구 사당동 1044-37,서울특별시 동작구 동작대로1길 27
383,노래연습장업,서울특별시 동작구 사당동 147-64번지 지하1층 ,"서울특별시 동작구 사당로 302 (사당동,지하1층)",자이노래연습장,37.48484587,126.9811639,서울특별시 동작구 사당동 147-64,서울특별시 동작구 사당로 302
384,노래연습장업,서울특별시 동작구 상도동 365-1번지 지층 ,서울특별시 동작구 상도로 179 (상도동),파파코노래연습장,37.50473488,126.9383364,서울특별시 동작구 상도동 365-1,서울특별시 동작구 상도로 177-1
385,노래연습장업,서울특별시 동작구 사당동 139-55번지 ,서울특별시 동작구 동작대로27다길 11 (사당동),파티파티 노래연습장,37.48708198,126.9805757,서울특별시 동작구 사당동 139-55,서울특별시 동작구 동작대로27다길 11
386,노래연습장업,서울특별시 동작구 상도동 315-8번지 ,서울특별시 동작구 성대로2길 9 (상도동),명성노래연습장,37.49919646,126.9315807,서울특별시 동작구 상도동 315-8,서울특별시 동작구 성대로2길 9
387,노래연습장업,서울특별시 동작구 상도동 250-6번지 ,서울특별시 동작구 성대로 23  (상도동),휠,37.49974221,126.9328544,서울특별시 동작구 상도동 250-6,서울특별시 동작구 성대로3길 4-1
388,노래연습장업,서울특별시 동작구 노량진동 44-16번지 ,서울특별시 동작구 노량진로 126 (노량진동),비타민노래연습장,37.51322831,126.9397827,서울특별시 동작구 노량진동 44-16,서울특별시 동작구 노량진로 126
389,노래연습장업,서울특별시 동작구 사당동 268-4번지 지층 ,"서울특별시 동작구 사당로16가길 34 (사당동,지층)",짱노래연습장,37.48342073,126.9716327,서울특별시 동작구 사당동 268-4,서울특별시 동작구 사당로16가길 34
390,노래연습장업,서울특별시 동작구 사당동 1031-24번지 지하 2층 ,"서울특별시 동작구 동작대로3길 10 (사당동,지하 2층)",해성 노래연습장,37.47846153,126.9808171,서울특별시 동작구 사당동 1031-24,서울특별시 동작구 동작대로3길 10
391,노래연습장업,서울특별시 동작구 상도동 210-36번지 지층 ,"서울특별시 동작구 양녕로26길 24  (상도동,지층)",팡팡노래방(연소자실5),37.49756844,126.943911,서울특별시 동작구 상도동 210-36,서울특별시 동작구 양녕로26길 24
392,노래연습장업,서울특별시 동작구 상도동 505-3번지 지하 ,"서울특별시 동작구 사당로 24-1 (상도동,지하)",고고씽R노래연습장,37.49508018,126.9571369,서울특별시 동작구 상도동 505-3,서울특별시 동작구 사당로 24-1
393,노래연습장업,서울특별시 동작구 노량진동 36-3번지 지하1층 ,"서울특별시 동작구 노량진로8길 39, 지하1층 (노량진동)",가수코인노래연습장,37.51262616,126.9374985,서울특별시 동작구 노량진동 36-3,서울특별시 동작구 노량진로8길 39
394,노래연습장업,서울특별시 동작구 상도동 324-57번지 ,"서울특별시 동작구 국사봉1길 21, 지층 (상도동, 광성빌딩)",청개구리 노래연습장,37.49906633,126.9297022,서울특별시 동작구 상도동 324-57,서울특별시 동작구 국사봉1길 21
395,노래연습장업,서울특별시 동작구 사당동 1031-27번지 ,"서울특별시 동작구 동작대로 21, 지층 (사당동, 양지빌딩)",스타코인노래연습장,37.47849252,126.9813505,서울특별시 동작구 사당동 1031-27,서울특별시 동작구 동작대로 21
396,노래연습장업,서울특별시 동작구 사당동 257-27번지 ,"서울특별시 동작구 사당로17가길 16, 지층 (사당동, 영아탕(여관))",이화노래연습장,37.48402636,126.9730506,서울특별시 동작구 사당동 257-27,서울특별시 동작구 사당로17가길 16
397,노래연습장업,서울특별시 동작구 노량진동 95번지 ,"서울특별시 동작구 노량진로16길 16, 지층 (노량진동, 청암빌딩)",SBS노래연습장,37.51284531,126.9434543,서울특별시 동작구 노량진동 95,서울특별시 동작구 노량진로16길 16
398,노래연습장업,서울특별시 동작구 상도동 504-6번지 ,"서울특별시 동작구 상도로61길 34, 지층 (상도동)",비트코인동전노래연습장,37.49478434,126.9568034,서울특별시 동작구 상도동 504-6,서울특별시 동작구 상도로61길 34
399,노래연습장업,서울특별시 동작구 사당동 318-74번지 ,"서울특별시 동작구 사당로16길 15, 지층 (사당동)",불놀이야노래연습장,37.48274615,126.9735951,서울특별시 동작구 사당동 318-74,서울특별시 동작구 사당로16길 15
400,노래연습장업,서울특별시 동작구 노량진동 119-144번지 ,"서울특별시 동작구 만양로 90-1 (노량진동, 예뜰미술학원)",샤우팅노래연습장,37.51151457,126.944506,서울특별시 동작구 노량진동 119-144,서울특별시 동작구 만양로 90-1
401,노래연습장업,서울특별시 동작구 사당동 249-84번지 사당동B상가 ,"서울특별시 동작구 사당로 200, 사당동B상가 (사당동)",코노코노 코인노래연습장,37.48474969,126.9704082,서울특별시 동작구 사당동 249-84,서울특별시 동작구 사당로 200
402,노래연습장업,서울특별시 동작구 노량진동 59-29번지 ,"서울특별시 동작구 노량진로 144, 지층 (노량진동, 제일고시학원)",5s 동전노래연습장,37.51342224,126.9418286,서울특별시 동작구 노량진동 59-29,서울특별시 동작구 노량진로 144
403,노래연습장업,서울특별시 동작구 흑석동 190-4번지 ,"서울특별시 동작구 흑석로9길 4, 2층 (흑석동)",K-POP 코인 노래연습장,37.50767138,126.9599771,서울특별시 동작구 흑석동 190-4,서울특별시 동작구 흑석로9길 4
404,노래연습장업,서울특별시 동작구 상도동 314-16번지 2층 ,"서울특별시 동작구 성대로 18 (상도동, 도도음악학원)",짱코인노래연습장,37.49961965,126.932504,서울특별시 동작구 상도동 314-16,서울특별시 동작구 성대로 18
405,노래연습장업,서울특별시 동작구 노량진동 114-5번지 ,"서울특별시 동작구 노량진로 162 (노량진동, 한주실업)",슈퍼밴드 코인 노래연습장,37.51338649,126.9439221,서울특별시 동작구 노량진동 114-5,서울특별시 동작구 노량진로 162
406,노래연습장업,서울특별시 동작구 대방동 336-6번지 ,서울특별시 동작구 상도로 82 (대방동),준코인노래연습장,37.49946619,126.9296856,서울특별시 동작구 대방동 336-6,서울특별시 동작구 상도로 82
407,노래연습장업,서울특별시 동작구 대방동 336-5번지 ,"서울특별시 동작구 상도로 84 (대방동, 동양빌딩)",보가코인 노래연습장,37.49952178,126.9299824,서울특별시 동작구 대방동 336-5,서울특별시 동작구 상도로 84
408,노래연습장업,서울특별시 동작구 대방동 407-46번지 지하1층 ,"서울특별시 동작구 여의대방로24길 129  (대방동,지하1층)",디지털노래연습장,37.49936259,126.9271812,서울특별시 동작구 대방동 407-46,서울특별시 동작구 여의대방로24길 129
409,노래연습장업,서울특별시 동작구 사당동 1019-17번지 (지하1층) ,"서울특별시 동작구 사당로30길 91  (사당동,(지하1층))",르네상스 노래연습장,37.48073749,126.9808975,서울특별시 동작구 사당동 1019-17,서울특별시 동작구 사당로30길 91
410,노래연습장업,서울특별시 동작구 사당동 130-1번지 (지하1층) ,"서울특별시 동작구 동작대로27길 20-6 (사당동,(지하1층))",허브 노래연습장,37.48783789,126.9808682,서울특별시 동작구 사당동 130-1,서울특별시 동작구 동작대로27길 20-6
411,노래연습장업,서울특별시 동작구 상도동 324-7번지 (지하1층) ,"서울특별시 동작구 성대로2길 12 (상도동,(지하1층))",어머나 노래연습장,37.49942567,126.9312548,서울특별시 동작구 상도동 324-7,서울특별시 동작구 성대로2길 12
412,노래연습장업,서울특별시 동작구 사당동 1040-3번지 지하 ,"서울특별시 동작구 동작대로7길 59 (사당동,지하)",천지 노래연습장,37.47816708,126.9791902,서울특별시 동작구 사당동 1040-3,서울특별시 동작구 동작대로7길 59
413,노래연습장업,서울특별시 동작구 사당동 1033-37번지 ,서울특별시 동작구 동작대로7길 44 (사당동),25시노래방,37.47900518,126.9795986,서울특별시 동작구 사당동 1033-37,서울특별시 동작구 동작대로7길 44
414,노래연습장업,서울특별시 동작구 노량진동 126-10번지 (지하1층) ,"서울특별시 동작구 만양로18길 22  (노량진동,(지하1층))",K2 노래연습장,37.51297787,126.9454106,서울특별시 동작구 노량진동 126-10,서울특별시 동작구 만양로18길 22
415,노래연습장업,서울특별시 동작구 상도동 192-45번지 (지하1층) ,"서울특별시 동작구 상도로 140 (상도동,(지하1층))",열린노래연습장,37.50229787,126.9352031,서울특별시 동작구 상도동 192-45,서울특별시 동작구 상도로 140
416,노래연습장업,서울특별시 동작구 상도동 328-10번지 ,서울특별시 동작구 국사봉1길 4 (상도동),가수코인 노래연습장,37.49878113,126.9288995,서울특별시 동작구 상도동 328-10,서울특별시 동작구 국사봉1길 4
417,노래연습장업,서울특별시 동작구 사당동 134-3번지 ,서울특별시 동작구 동작대로 123 (사당동),뮤로이엔동전노래연습장,37.48771235,126.981847,서울특별시 동작구 사당동 134-3,서울특별시 동작구 동작대로 123
418,노래연습장업,서울특별시 동작구 흑석동 190-33번지 ,서울특별시 동작구 흑석로 85-5 (흑석동),비트코인동전노래연습장,37.50740396,126.9591811,서울특별시 동작구 흑석동 190-33,서울특별시 동작구 흑석로 85-5
419,노래연습장업,서울특별시 동작구 흑석동 195-29번지 (지층) ,"서울특별시 동작구 흑석로 81-5  (흑석동,(지층))",울트라모던2노래연습장,37.50715622,126.9585201,서울특별시 동작구 흑석동 195-29,서울특별시 동작구 흑석로 81-5
420,노래연습장업,서울특별시 동작구 흑석동 223-1번지 3층 ,"서울특별시 동작구 흑석로 94 (흑석동,3층)",K-2 노래연습장,37.50726305,126.9599876,서울특별시 동작구 흑석동 223-1,서울특별시 동작구 흑석로 94
421,노래연습장업,서울특별시 동작구 사당동 246-7번지 지층 ,"서울특별시 동작구 사당로 192 (사당동,지층)",라이브노래연습장,37.48516401,126.9695113,서울특별시 동작구 사당동 246-7,서울특별시 동작구 사당로 192
422,노래연습장업,서울특별시 동작구 사당동 224-49번지 지층 ,"서울특별시 동작구 사당로16가길 97 (사당동,지층)",모모노래연습장,37.48496179,126.968673,서울특별시 동작구 사당동 224-49,서울특별시 동작구 사당로16가길 97
423,노래연습장업,서울특별시 동작구 대방동 393-64번지 지하 ,"서울특별시 동작구 대방동길 4 (대방동,지하)",오딧세이노래연습장,37.50021248,126.9281639,서울특별시 동작구 대방동 393-64,서울특별시 동작구 대방동길 4
424,노래연습장업,서울특별시 동작구 대방동 23-29번지 지하1층 ,"서울특별시 동작구 등용로 108  (대방동,지하1층)",원 노래연습장,37.51087233,126.932229,서울특별시 동작구 대방동 23-29,서울특별시 동작구 등용로 108
425,노래연습장업,서울특별시 동작구 노량진동 267-13번지 지층 ,"서울특별시 동작구 노량진로6길 6-9 (노량진동,지층)",팡팡노래연습장,37.51289499,126.9352833,서울특별시 동작구 노량진동 267-13,서울특별시 동작구 노량진로6길 6-9
426,노래연습장업,서울특별시 동작구 상도동 22-1번지 지하1층 ,"서울특별시 동작구 만양로 11  (상도동,지하1층)",장윤정 노래연습장,37.50590737,126.946893,서울특별시 동작구 상도동 22-1,서울특별시 동작구 만양로 11
427,노래연습장업,서울특별시 동작구 사당동 138번지 지하1층 ,"서울특별시 동작구 동작대로27나길 21 (사당동,지하1층)",별밤지기 노래연습장,37.48660068,126.9806626,서울특별시 동작구 사당동 138,서울특별시 동작구 동작대로27나길 21
428,노래연습장업,서울특별시 동작구 사당동 1041-14번지 2층 ,"서울특별시 동작구 동작대로1길 16 (사당동,2층)",짱노래연습장,37.47743432,126.9804693,서울특별시 동작구 사당동 1041-14,서울특별시 동작구 동작대로1길 16
429,노래연습장업,서울특별시 동작구 노량진동 312-21번지 지하1층 ,"서울특별시 동작구 장승배기로 109-1  (노량진동,지하1층)",DJ노래연습장,37.50740956,126.9396489,서울특별시 동작구 노량진동 312-21,서울특별시 동작구 장승배기로 109-1
430,노래연습장업,서울특별시 동작구 신대방동 588-7번지 지층 ,"서울특별시 동작구 시흥대로 664-1 (신대방동,지층)",팡팡노래연습장,37.49082967,126.9084869,서울특별시 동작구 신대방동 588-7,서울특별시 동작구 시흥대로 664-1
431,노래연습장업,서울특별시 동작구 상도동 324-2번지 ,서울특별시 동작구 상도로 88 (상도동),조아조아노래연습장,37.49957339,126.9305657,서울특별시 동작구 상도동 324-2,서울특별시 동작구 상도로 88
432,노래연습장업,서울특별시 동작구 사당동 265-30번지 지하1층 ,"서울특별시 동작구 사당로 222-1 (사당동,지하1층)",K2 노래연습장,37.48379052,126.9724404,서울특별시 동작구 사당동 265-30,서울특별시 동작구 사당로 222-1
433,노래연습장업,서울특별시 동작구 사당동 265-12번지 지층 ,"서울특별시 동작구 사당로 229  (사당동,지층)",궁전노래연습장,37.48370594,126.9733594,서울특별시 동작구 사당동 265-12,서울특별시 동작구 사당로 229
434,노래연습장업,서울특별시 동작구 노량진동 31-15번지 지하1층 ,"서울특별시 동작구 노량진로8길 3 (노량진동,지하1층)",어시장 노래연습장,37.5129041,126.9364559,서울특별시 동작구 노량진동 31-15,서울특별시 동작구 노량진로8길 3
435,노래연습장업,서울특별시 동작구 사당동 708-437번지 지층 ,"서울특별시 동작구 동작대로25길 44 (사당동,지층)",21세기노래연습장,37.48545459,126.9800765,서울특별시 동작구 사당동 708-437,서울특별시 동작구 동작대로25길 44
436,노래연습장업,서울특별시 동작구 사당동 135-3번지 외 1 7층 ,"서울특별시 동작구 동작대로 121  (사당동,외 1 7층)",수노래연습장총신대점1,37.48745827,126.9818583,서울특별시 동작구 사당동 135-3,서울특별시 동작구 동작대로 121
437,노래연습장업,서울특별시 동작구 사당동 135-3번지 외 1 ,"서울특별시 동작구 동작대로 121  (사당동,외 1)",(주)에스알디컨티넨탈,37.48745827,126.9818583,서울특별시 동작구 사당동 135-3,서울특별시 동작구 동작대로 121
438,노래연습장업,서울특별시 동작구 사당동 135-3번지 외 1 9층 ,"서울특별시 동작구 동작대로 121  (사당동,외 1 9층)",수노래연습장총신대점3,37.48745827,126.9818583,서울특별시 동작구 사당동 135-3,서울특별시 동작구 동작대로 121
439,노래연습장업,서울특별시 동작구 노량진동 117-16번지 ,"서울특별시 동작구 만양로 108, 지층 (노량진동)",RICOSTAR코인노래연습장 노량진점,37.51307771,126.9444612,서울특별시 동작구 노량진동 117-16,서울특별시 동작구 만양로 108
440,노래연습장업,서울특별시 동작구 노량진동 126-6번지 휘소항쉬법빌딩 ,"서울특별시 동작구 만양로14가길 22, 휘소항쉬법빌딩 지층 (노량진동)",리코퀸 코인노래연습장,37.5125884,126.9451095,서울특별시 동작구 노량진동 126-6,서울특별시 동작구 만양로14가길 22
441,노래연습장업,서울특별시 동작구 노량진동 312-21번지 지층 ,"서울특별시 동작구 장승배기로 109-1  (노량진동,지층)",샤민노래연습장,37.50740956,126.9396489,서울특별시 동작구 노량진동 312-21,서울특별시 동작구 장승배기로 109-1
442,노래연습장업,서울특별시 동작구 사당동 1041-12번지 ,서울특별시 동작구 동작대로1길 18  (사당동),스타월드 노래방,37.47743194,126.9802278,서울특별시 동작구 사당동 1041-12,서울특별시 동작구 동작대로1길 18
443,노래연습장업,서울특별시 동작구 사당동 1003-40번지 지하1층 ,"서울특별시 동작구 사당로28길 6  (사당동,지하1층)",돈아돈아노래연습장(연소자실1),37.48415732,126.9795352,서울특별시 동작구 사당동 1003-40,서울특별시 동작구 사당로28길 6
444,노래연습장업,서울특별시 동작구 사당동 321-8번지 지하 ,서울특별시 동작구 사당로 256 (사당동),마돈나노래방,37.48320945,126.9761679,서울특별시 동작구 사당동 321-8,서울특별시 동작구 사당로 256
445,노래연습장업,서울특별시 동작구 사당동 318-74번지 지층 ,"서울특별시 동작구 사당로16길 15  (사당동,지층)",불놀이야노래연습장,37.48274615,126.9735951,서울특별시 동작구 사당동 318-74,서울특별시 동작구 사당로16길 15
446,노래연습장업,서울특별시 동작구 대방동 416-4번지 ,서울특별시 동작구 여의대방로24가길 22  (대방동),일번지노래연습장,37.49921529,126.9211749,서울특별시 동작구 대방동 416-4,서울특별시 동작구 여의대방로24가길 22
447,노래연습장업,서울특별시 동작구 흑석동 93-156번지 (지층) ,"서울특별시 동작구 서달로8가길 6  (흑석동,(지층))",까치노래방,37.50576087,126.9621285,서울특별시 동작구 흑석동 93-156,서울특별시 동작구 서달로8가길 6
448,노래연습장업,서울특별시 동작구 사당동 1006-33번지 ,서울특별시 동작구 사당로30길 28 (사당동),큐노래연습장,37.48364008,126.9808042,서울특별시 동작구 사당동 1006-30,서울특별시 동작구 사당로30길 28
449,노래연습장업,서울특별시 동작구 상도1동 505-4번지 지층 ,,고고씽노래연습장,37.49509392,126.9570342,서울특별시 동작구 상도동 505-4,서울특별시 동작구 사당로 24
450,노래연습장업,서울특별시 동작구 상도1동 502-5번지 ,,짱 노래연습장,37.49524341,126.9560783,서울특별시 동작구 상도동 502-5,서울특별시 동작구 사당로 16
451,공연장,서울특별시 동작구 사당동 224-16번지 ,서울특별시 동작구 사당로16다길 102-11  (사당동),곽종목,37.48511194,126.9681786,서울특별시 동작구 사당동 224-16,서울특별시 동작구 사당로16다길 102-11
452,공연장,서울특별시 동작구 사당동 220-184번지 ,서울특별시 동작구 사당로9라길 42  (사당동),서경프로덕션,37.48775412,126.9697795,서울특별시 동작구 사당동 220-184,서울특별시 동작구 사당로9라길 42
453,공연장,서울특별시 동작구 사당동 43번지 ,서울특별시 동작구 동작대로35자길 3  (사당동),안병한 이벤트,37.49285538,126.9785531,서울특별시 동작구 사당동 43,서울특별시 동작구 동작대로35자길 3
454,공연장,서울특별시 동작구 신대방동 605-55번지 ,서울특별시 동작구 신대방13길 15  (신대방동),김길동 가무단,37.48878738,126.9094522,서울특별시 동작구 신대방동 605-55,서울특별시 동작구 신대방13길 15
455,공연장,서울특별시 동작구 흑석동 164-3번지 ,서울특별시 동작구 흑석로 115-8  (흑석동),중대 극장,37.50912086,126.9614322,서울특별시 동작구 흑석동 164-3,서울특별시 동작구 흑석로 115-5
456,공연장,서울특별시 동작구 흑석동 252-52번지 ,서울특별시 동작구 서달로2길 3-5  (흑석동),전설,37.50001683,126.9611664,서울특별시 동작구 흑석동 252-52,서울특별시 동작구 서달로 62
457,공연장,서울특별시 동작구 사당동 73-23번지 ,서울특별시 동작구 동작대로33다길 12-3  (사당동),윤호문,37.49038526,126.9811448,서울특별시 동작구 사당동 73-23,서울특별시 동작구 동작대로33다길 12-3
458,공연장,서울특별시 동작구 신대방동 607-58번지 ,서울특별시 동작구 신대방길 113  (신대방동),조은빛 기획,37.49025681,126.9082623,서울특별시 동작구 신대방동 607-58,서울특별시 동작구 신대방길 113
459,공연장,서울특별시 동작구 흑석동 79-17번지 ,서울특별시 동작구 서달로4가길 3-10  (흑석동),우리 민족 예술단,37.50163338,126.9613159,서울특별시 동작구 흑석동 79-17,서울특별시 동작구 서달로2길 29
460,공연장,서울특별시 동작구 대방동 13-42번지 ,서울특별시 동작구 등용로6길 5-13  (대방동),RUN,37.50656104,126.933049,서울특별시 동작구 대방동 13-42,서울특별시 동작구 등용로6길 5-13
461,공연장,서울특별시 동작구 노량진동 205-356번지 한강아파트 2-201 ,"서울특별시 동작구 만양로12가길 7  (노량진동,한강아파트 2-201)",이수경 독창회,37.51112339,126.9473394,서울특별시 동작구 노량진동 205-356,서울특별시 동작구 만양로12가길 7
462,공연장,서울특별시 동작구 노량진동 224-6번지 ,서울특별시 동작구 만양로 77  (노량진동),한국 청음 장애 극단,37.51040559,126.9446283,서울특별시 동작구 노량진동 224-6,서울특별시 동작구 만양로 77
463,공연장,서울특별시 동작구 사당동 708-621번지 ,서울특별시 동작구 사당로23길 38-3  (사당동),극단예절,37.48548675,126.9761392,서울특별시 동작구 사당동 708-621,서울특별시 동작구 사당로23길 38-3
464,공연장,서울특별시 동작구 신대방동 692-24번지 ,서울특별시 동작구 신대방3길 13  (신대방동),에이레레 드라마 연구소,37.48758114,126.9110362,서울특별시 동작구 신대방동 692-24,서울특별시 동작구 신대방3길 13
465,공연장,서울특별시 동작구 상도동 375-4번지 ,서울특별시 동작구 국사봉1길 188  (상도동),꿈꾸러기,37.49470223,126.9352331,서울특별시 동작구 상도동 375-4,서울특별시 동작구 국사봉1길 188
466,공연장,서울특별시 동작구 신대방동 470-8번지 한성(아) 1004-204 ,"서울특별시 동작구 여의대방로10길 13  (신대방동,한성(아) 1004-204)",독창회,37.49556797,126.9152403,서울특별시 동작구 신대방동 470-8,서울특별시 동작구 여의대방로10길 13
467,공연장,서울특별시 동작구 사당동 180-40번지 ,서울특별시 동작구 사당로23사길 44  (사당동),밀라노,37.49140718,126.9687792,서울특별시 동작구 사당동 180-40,서울특별시 동작구 사당로23사길 44
468,공연장,서울특별시 동작구 노량진동 231-170번지 ,서울특별시 동작구 장승배기로 126  (노량진동),백수광부,37.50866628,126.9403552,서울특별시 동작구 노량진동 231-170,서울특별시 동작구 장승배기로 126
469,공연장,서울특별시 동작구 사당동 105번지 ,,김문애 부동산,37.48969463,126.9756501,서울특별시 동작구 사당동 105,서울특별시 동작구 동작대로29길 115
470,공연장,서울특별시 동작구 상도동 184-147번지 ,서울특별시 동작구 장승배기로9라길 18  (상도동),날개,37.50267561,126.9377911,서울특별시 동작구 상도동 184-147,서울특별시 동작구 장승배기로9라길 18
471,공연장,서울특별시 동작구 사당동 145-2번지 ,서울특별시 동작구 동작대로 109  (사당동),이수 소극장,37.48624764,126.981661,서울특별시 동작구 사당동 145-2,서울특별시 동작구 동작대로 109
472,공연장,서울특별시 동작구 상도1동 325-11번지 ,서울특별시 동작구 상도로47바길 2  (상도1동),극산 산맥,37.50319197,126.9520666,서울특별시 동작구 상도1동 325-11,서울특별시 동작구 상도로47바길 2
473,공연장,서울특별시 동작구 상도동 229-1번지 ,서울특별시 동작구 양녕로25사길 26  (상도동),뮤직 파라솔 최형호,37.49798668,126.9405649,서울특별시 동작구 상도동 229-1,서울특별시 동작구 양녕로25사길 28
474,공연장,서울특별시 동작구 사당동 1015-45번지 ,서울특별시 동작구 동작대로13길 42-5  (사당동),가스펠,37.48220411,126.9770901,서울특별시 동작구 사당동 1015-45,서울특별시 동작구 동작대로13길 42-5
475,공연장,서울특별시 동작구 흑석동 143-3번지 ,서울특별시 동작구 흑석로17길 47  (흑석동),서울 동화 프로덕션,37.51086691,126.9614071,서울특별시 동작구 흑석동 143-3,서울특별시 동작구 현충로 52
